slug,article_title,file_name,full_path,type,description
"maintenance-inhouse-vs-contract","In-House Maintenance or a Contract?","maintenance-actually.jpeg","/images/blog/maintenance-inhouse-vs-contract/maintenance-actually.jpeg","Section","Illustrates the section ""What maintenance actually is""."
"maintenance-inhouse-vs-contract","In-House Maintenance or a Contract?","maintenance-mandatory.jpeg","/images/blog/maintenance-inhouse-vs-contract/maintenance-mandatory.jpeg","Section","Illustrates the section ""Why is maintenance mandatory?""."
"maintenance-inhouse-vs-contract","In-House Maintenance or a Contract?","realistic-cost.jpeg","/images/blog/maintenance-inhouse-vs-contract/realistic-cost.jpeg","Section","Illustrates the section ""Realistic cost""."
"mobile-app-testing","Mobile App Testing: What Is Actually Worth Testing","hero-banner.jpeg","/images/blog/mobile-app-testing/hero-banner.jpeg","Hero","Wide title banner for ""Mobile App Testing: What Is Actually Worth Testing"". Establishes the article subject; the only image guaranteed to be seen, and the one used as the OpenGraph preview."
"mobile-app-testing","Mobile App Testing: What Is Actually Worth Testing","testing-pyramid-reality.jpeg","/images/blog/mobile-app-testing/testing-pyramid-reality.jpeg","Section","Illustrates the section ""The testing pyramid — and reality""."
"mobile-app-testing","Mobile App Testing: What Is Actually Worth Testing","worth-testing-by.jpeg","/images/blog/mobile-app-testing/worth-testing-by.jpeg","Section","Illustrates the section ""What is worth testing — by priority""."
"mobile-app-testing","Mobile App Testing: What Is Actually Worth Testing","isnt-worth-automating.jpeg","/images/blog/mobile-app-testing/isnt-worth-automating.jpeg","Section","Illustrates the section ""What isn't worth automating""."
"mobile-app-testing","Mobile App Testing: What Is Actually Worth Testing","manual-testing-indispensable.jpeg","/images/blog/mobile-app-testing/manual-testing-indispensable.jpeg","Section","Illustrates the section ""Manual testing — indispensable""."
"mvp-vs-full-product","MVP or Full Product? Where to Start and Why","hero-banner.jpeg","/images/blog/mvp-vs-full-product/hero-banner.jpeg","Hero","Wide title banner for ""MVP or Full Product? Where to Start and Why"". Establishes the article subject; the only image guaranteed to be seen, and the one used as the OpenGraph preview."
"mvp-vs-full-product","MVP or Full Product? Where to Start and Why","cost-breakdown.jpeg","/images/blog/mvp-vs-full-product/cost-breakdown.jpeg","Data figure","Chart of the article's pricing table (columns: Not an MVP | Is an MVP). Restates the numbers visually so the key figures survive skim-reading."
"mvp-vs-full-product","MVP or Full Product? Where to Start and Why","mvp-actually.jpeg","/images/blog/mvp-vs-full-product/mvp-actually.jpeg","Section","Illustrates the section ""What an MVP actually is""."
"mvp-vs-full-product","MVP or Full Product? Where to Start and Why","building-full-product.jpeg","/images/blog/mvp-vs-full-product/building-full-product.jpeg","Section","Illustrates the section ""Why does building the full product fail?""."
"mvp-vs-full-product","MVP or Full Product? Where to Start and Why","difference-cost-timeline.jpeg","/images/blog/mvp-vs-full-product/difference-cost-timeline.jpeg","Section","Illustrates the section ""The difference in cost and timeline""."
"native-vs-hybrid-app","Native vs Hybrid Apps: When Is the Cost Difference Worth It?","hero-banner.jpeg","/images/blog/native-vs-hybrid-app/hero-banner.jpeg","Hero","Wide title banner for ""Native vs Hybrid Apps: When Is the Cost Difference Worth It?"". Establishes the article subject; the only image guaranteed to be seen, and the one used as the OpenGraph preview."
"native-vs-hybrid-app","Native vs Hybrid Apps: When Is the Cost Difference Worth It?","cost-breakdown.jpeg","/images/blog/native-vs-hybrid-app/cost-breakdown.jpeg","Data figure","Chart of the article's pricing table (columns: Type | How it works | Result quality). Restates the numbers visually so the key figures survive skim-reading."
"native-vs-hybrid-app","Native vs Hybrid Apps: When Is the Cost Difference Worth It?","first-clearing-up.jpeg","/images/blog/native-vs-hybrid-app/first-clearing-up.jpeg","Section","Illustrates the section ""First: clearing up the terminology""."
"native-vs-hybrid-app","Native vs Hybrid Apps: When Is the Cost Difference Worth It?","cost-difference.jpeg","/images/blog/native-vs-hybrid-app/cost-difference.jpeg","Section","Illustrates the section ""The cost difference""."
"native-vs-hybrid-app","Native vs Hybrid Apps: When Is the Cost Difference Worth It?","native-earn-cost.jpeg","/images/blog/native-vs-hybrid-app/native-earn-cost.jpeg","Section","Illustrates the section ""When does native earn its cost? Four cases""."
"pdpl-compliance-guide","A Developer's Guide to Saudi PDPL Compliance","hero-banner.jpeg","/images/blog/pdpl-compliance-guide/hero-banner.jpeg","Hero","Wide title banner for ""A Developer's Guide to Saudi PDPL Compliance"". Establishes the article subject; the only image guaranteed to be seen, and the one used as the OpenGraph preview."
"pdpl-compliance-guide","A Developer's Guide to Saudi PDPL Compliance","who-apply.jpeg","/images/blog/pdpl-compliance-guide/who-apply.jpeg","Section","Illustrates the section ""Who does it apply to?""."
"pdpl-compliance-guide","A Developer's Guide to Saudi PDPL Compliance","consent-lawful-basis.jpeg","/images/blog/pdpl-compliance-guide/consent-lawful-basis.jpeg","Section","Illustrates the section ""1. Consent — the lawful basis for processing""."
"pdpl-compliance-guide","A Developer's Guide to Saudi PDPL Compliance","user-rights-product.jpeg","/images/blog/pdpl-compliance-guide/user-rights-product.jpeg","Section","Illustrates the section ""2. User rights — what your product must provide""."
"pdpl-compliance-guide","A Developer's Guide to Saudi PDPL Compliance","breach-notification-within.jpeg","/images/blog/pdpl-compliance-guide/breach-notification-within.jpeg","Section","Illustrates the section ""3. Breach notification within 72 hours""."
"shopify-vs-custom-store","Shopify vs a Custom Store: The Real Three-Year Calculation","hero-banner.jpeg","/images/blog/shopify-vs-custom-store/hero-banner.jpeg","Hero","Wide title banner for ""Shopify vs a Custom Store: The Real Three-Year Calculation"". Establishes the article subject; the only image guaranteed to be seen, and the one used as the OpenGraph preview."
"shopify-vs-custom-store","Shopify vs a Custom Store: The Real Three-Year Calculation","cost-breakdown.jpeg","/images/blog/shopify-vs-custom-store/cost-breakdown.jpeg","Data figure","Chart of the article's pricing table (columns: Line item | Hosted platform | Custom store). Restates the numbers visually so the key figures survive skim-reading."
"shopify-vs-custom-store","Shopify vs a Custom Store: The Real Three-Year Calculation","two-options-one.jpeg","/images/blog/shopify-vs-custom-store/two-options-one.jpeg","Section","Illustrates the section ""The two options in one sentence each""."
"shopify-vs-custom-store","Shopify vs a Custom Store: The Real Three-Year Calculation","three-year-calculation.jpeg","/images/blog/shopify-vs-custom-store/three-year-calculation.jpeg","Section","Illustrates the section ""The three-year calculation""."
"shopify-vs-custom-store","Shopify vs a Custom Store: The Real Three-Year Calculation","tipping-point-maths.jpeg","/images/blog/shopify-vs-custom-store/tipping-point-maths.jpeg","Section","Illustrates the section ""The tipping point: when does the maths flip?""."
"software-company-qatar","Software Company in Qatar: Selection Criteria and Pricing (2026)","hero-banner.jpeg","/images/blog/software-company-qatar/hero-banner.jpeg","Hero","Wide title banner for ""Software Company in Qatar: Selection Criteria and Pricing (2026)"". Establishes the article subject; the only image guaranteed to be seen, and the one used as the OpenGraph preview."
"software-company-qatar","Software Company in Qatar: Selection Criteria and Pricing (2026)","cost-breakdown.jpeg","/images/blog/software-company-qatar/cost-breakdown.jpeg","Data figure","Chart of the article's pricing table (columns: Project type | Doha-based firm | Remote regional team). Restates the numbers visually so the key figures survive skim-reading."
"software-company-qatar","Software Company in Qatar: Selection Criteria and Pricing (2026)","expected-pricing-qatar.jpeg","/images/blog/software-company-qatar/expected-pricing-qatar.jpeg","Section","Illustrates the section ""Expected pricing in Qatar — 2026""."
"software-company-qatar","Software Company in Qatar: Selection Criteria and Pricing (2026)","makes-qatari-market.jpeg","/images/blog/software-company-qatar/makes-qatari-market.jpeg","Section","Illustrates the section ""What makes the Qatari market distinct?""."
"software-company-qatar","Software Company in Qatar: Selection Criteria and Pricing (2026)","data-protection-two.jpeg","/images/blog/software-company-qatar/data-protection-two.jpeg","Section","Illustrates the section ""Data protection: two regimes, not one""."
"template-vs-custom-design","Template or Custom Design? And Its Effect on Conversion","hero-banner.jpeg","/images/blog/template-vs-custom-design/hero-banner.jpeg","Hero","Wide title banner for ""Template or Custom Design? And Its Effect on Conversion"". Establishes the article subject; the only image guaranteed to be seen, and the one used as the OpenGraph preview."
"template-vs-custom-design","Template or Custom Design? And Its Effect on Conversion","cost-breakdown.jpeg","/images/blog/template-vs-custom-design/cost-breakdown.jpeg","Data figure","Chart of the article's pricing table (columns: Approach | Cost | Timeline). Restates the numbers visually so the key figures survive skim-reading."
"template-vs-custom-design","Template or Custom Design? And Its Effect on Conversion","cost-difference.jpeg","/images/blog/template-vs-custom-design/cost-difference.jpeg","Section","Illustrates the section ""The cost difference""."
"template-vs-custom-design","Template or Custom Design? And Its Effect on Conversion","actually-affects-conversion.jpeg","/images/blog/template-vs-custom-design/actually-affects-conversion.jpeg","Section","Illustrates the section ""What actually affects conversion""."
"template-vs-custom-design","Template or Custom Design? And Its Effect on Conversion","template-suffices.jpeg","/images/blog/template-vs-custom-design/template-suffices.jpeg","Section","Illustrates the section ""When a template suffices""."
"web-design-company-dubai","Web Design Company in Dubai: Choosing and Pricing","hero-banner.jpeg","/images/blog/web-design-company-dubai/hero-banner.jpeg","Hero","Wide title banner for ""Web Design Company in Dubai: Choosing and Pricing"". Establishes the article subject; the only image guaranteed to be seen, and the one used as the OpenGraph preview."
"web-design-company-dubai","Web Design Company in Dubai: Choosing and Pricing","cost-breakdown.jpeg","/images/blog/web-design-company-dubai/cost-breakdown.jpeg","Data figure","Chart of the article's pricing table (columns: Website type | Dubai agency | Remote regional team). Restates the numbers visually so the key figures survive skim-reading."
"web-design-company-dubai","Web Design Company in Dubai: Choosing and Pricing","expected-pricing-dubai.jpeg","/images/blog/web-design-company-dubai/expected-pricing-dubai.jpeg","Section","Illustrates the section ""Expected pricing in Dubai — 2026""."
"web-design-company-dubai","Web Design Company in Dubai: Choosing and Pricing","requirements-uae-market.jpeg","/images/blog/web-design-company-dubai/requirements-uae-market.jpeg","Section","Illustrates the section ""Requirements specific to the UAE market""."
"web-design-company-dubai","Web Design Company in Dubai: Choosing and Pricing","seven-criteria-choosing.jpeg","/images/blog/web-design-company-dubai/seven-criteria-choosing.jpeg","Section","Illustrates the section ""Seven criteria for choosing a firm""."
"website-design-cost","Professional Website Design Cost in 2026","hero-banner.jpeg","/images/blog/website-design-cost/hero-banner.jpeg","Hero","Wide title banner for ""Professional Website Design Cost in 2026"". Establishes the article subject; the only image guaranteed to be seen, and the one used as the OpenGraph preview."
"website-design-cost","Professional Website Design Cost in 2026","cost-breakdown.jpeg","/images/blog/website-design-cost/cost-breakdown.jpeg","Data figure","Chart of the article's pricing table (columns: Website type | Cost | Timeline | Best for). Restates the numbers visually so the key figures survive skim-reading."
"website-design-cost","Professional Website Design Cost in 2026","determines-website-cost.jpeg","/images/blog/website-design-cost/determines-website-cost.jpeg","Section","Illustrates the section ""What determines website cost?""."
"website-design-cost","Professional Website Design Cost in 2026","website-design-cost.jpeg","/images/blog/website-design-cost/website-design-cost.jpeg","Section","Illustrates the section ""Website design cost table — 2026""."
"website-design-cost","Professional Website Design Cost in 2026","annual-costs-everyone.jpeg","/images/blog/website-design-cost/annual-costs-everyone.jpeg","Section","Illustrates the section ""The annual costs everyone forgets""."
"wordpress-vs-nextjs","WordPress vs Next.js for Your Company Website in 2026","hero-banner.jpeg","/images/blog/wordpress-vs-nextjs/hero-banner.jpeg","Hero","Wide title banner for ""WordPress vs Next.js for Your Company Website in 2026"". Establishes the article subject; the only image guaranteed to be seen, and the one used as the OpenGraph preview."
"wordpress-vs-nextjs","WordPress vs Next.js for Your Company Website in 2026","cost-breakdown.jpeg","/images/blog/wordpress-vs-nextjs/cost-breakdown.jpeg","Data figure","Chart of the article's pricing table (columns: Criterion | WordPress | Next.js). Restates the numbers visually so the key figures survive skim-reading."
"wordpress-vs-nextjs","WordPress vs Next.js for Your Company Website in 2026","reference-table.jpeg","/images/blog/wordpress-vs-nextjs/reference-table.jpeg","Section","Illustrates the section ""The reference table""."
"wordpress-vs-nextjs","WordPress vs Next.js for Your Company Website in 2026","differences-actually-matter.jpeg","/images/blog/wordpress-vs-nextjs/differences-actually-matter.jpeg","Section","Illustrates the section ""The differences that actually matter""."
"wordpress-vs-nextjs","WordPress vs Next.js for Your Company Website in 2026","three-year-cost.jpeg","/images/blog/wordpress-vs-nextjs/three-year-cost.jpeg","Section","Illustrates the section ""Three-year cost""."
